date,asset_QQQ,asset_SPMO,asset_AIA,asset_GLD,asset_XLE,asset_144600,asset_SCHD,asset_138920,optimized,provided,benchmark
2015-11-30,0.019301398208549703,0.023581697760259868,-0.013311775307099816,-0.055274221708548454,0.012984346413414283,-0.1017607457276023,0.015983547324704306,-0.015119001170503354,-0.01101861351870909,-0.00480843837524325,0.016835972153195433
2015-12-31,0.009071541314275455,-0.008766090928198578,-0.01124695270880649,0.007691952813815739,-0.09789722018349012,-0.004324012683770584,0.014472899697799635,-0.0074279488957116335,0.0012813869015956079,-0.015020696028640885,0.0002557220113132974
2016-01-31,-0.05225114465916747,-0.010220212340177337,-0.05223752309993401,0.08715028968905503,-0.0006513321850669662,0.01852924145917778,-0.003955613041657813,-0.0004989024146876408,0.013687230318151038,-0.006651319939119239,-0.025380932775084464
2016-02-29,0.013330957927073506,0.02736749037319286,0.029973378755398183,0.14196708507914702,0.0006184025059843279,0.034110289937464566,0.03709496896148834,-0.003993211540381347,0.06787563229815341,0.037384121979061276,0.02859474989162858
2016-03-31,-0.017850951670970838,-0.031384478967068974,0.02194635959320923,-0.08858507976449925,0.012603677085976539,0.04123144584936789,-0.02201735958562767,0.042497744813070115,-0.045935010125163926,-0.014866751036564471,-0.019009111274071233
2016-04-30,-0.037638983114017366,-0.001000006799624975,-0.016508815662040988,0.04482278743702994,0.08414354334281926,0.15522703273495253,-0.007696458312215659,0.10508604941832522,0.007179513061401346,0.02177166047699587,-0.0020427683022928855
2016-05-31,0.09316102694523742,0.047789671050331606,0.04543628043638459,-0.016902129126876497,0.03761444642224121,-0.09346435100548445,0.06204598023391106,0.071167565686445,0.03629711280939399,0.040099889004619776,0.06520705548093053
2016-06-30,-0.052802335253151256,-0.03618984445005735,0.016616248694045765,0.0562171861685401,-0.004350836443285155,0.1356188555583564,-0.002447197109096022,0.04540285899935026,-0.0008049855189378983,0.0014026796946839167,-0.027352818785095212
2016-07-31,0.04554072993366609,0.023050085234970652,0.030824485675530644,-0.004868961018503204,-0.03653193366622176,0.09633740288568249,0.0035504396681294015,-0.12679667469505085,0.01726778846053111,0.010786260075286252,0.011352707144533847
2016-08-31,0.002485447254198636,-0.007931663660775023,0.01540838872943695,-0.04023654909335228,0.00870590077536515,-0.07268677870014173,-0.011190352336634457,-0.023044754871429873,-0.016022217409296907,-0.008853676515008107,-0.006743614232366912
2016-09-30,0.010377386989576243,-0.006600421832110515,0.02554749915287524,-0.004690636301625362,0.02495420190339326,0.01637554585152845,-0.009686774963438616,-0.0022768670309654127,0.0016654070937197837,0.007847647937545837,-0.01144597880005671
2016-10-31,0.025752961981755584,0.02153851622533587,0.01868987661576038,0.01026721071242287,0.01158528493869282,-0.0653061224489796,0.024683664489846935,0.050114103149246914,0.018072030716632173,0.016014233740955414,0.02287494688463143
2016-11-30,0.022892815511861064,0.01208746718058995,0.004743648633570574,-0.06665476037088591,0.10468437274351583,-0.07101815674557577,0.051708648437558624,0.025556328233657943,-0.012498753363508414,0.013724386685702316,0.05597120966121927
2016-12-31,0.05898917291986305,0.07284233162733766,0.010652391397497407,0.02283411366853172,0.05739109121926722,-0.03958436417615041,0.06307264729441875,-0.03127648754026102,0.04533366031480801,0.03960853013113496,0.05297143128831916
2017-01-31,0.005236724832347939,-0.026952745886997254,0.03835465389091919,0.012089579807346151,-0.06774323450721298,0.0618238021638331,-0.0419366610241908,0.004812319538017418,-6.738113551051279e-05,-0.005703081298389024,-0.012575633147284826
2017-02-28,0.012264837580421517,0.008474339272192433,-0.010695078647733447,0.000721294364240288,-0.05038742158805898,0.06283357593401262,0.0029374887597961585,-0.009578544061302652,0.003984874724293274,-0.0020967194785847234,0.007940516522765062
2017-03-31,0.005044780653477243,-0.033427887198452244,0.018037272501016055,-0.01913499546028863,-0.029559374421011753,-0.014836795252225476,-0.013521407821588838,-0.06004923509759097,-0.012931173149417722,-0.014695557824607913,-0.013690237263574656
2017-04-30,0.039152083590306974,0.037986941220345516,0.03545441943230676,0.029033623676822273,-0.018245045301251372,-0.03915662650602414,0.01406235564284386,-0.021981105602843498,0.03258982188158031,0.02001048581001096,0.021607316489937745
2017-05-31,0.028932563765664332,0.008705907287228642,0.033265486802056765,-0.010894138427974598,-0.04469978813941067,-0.01326259946949604,0.007620567251460653,-0.0453328232593726,0.00687143442647244,0.0016296854719089209,0.004312746683494906
2017-06-30,0.0004943161556365538,0.03994325835365142,0.04762685636787278,0.0021577348942756203,0.02309194133158443,-0.028103616813294208,0.023255931232895488,0.008014425966740069,0.012256218880920454,0.01917733181023459,0.03076485341435986
2017-07-31,0.015726806109420233,-0.00120777189350052,0.02781697900900304,-0.0013365784018719573,0.0016449392986861433,-0.008800603469952262,-0.007682762956464306,0.07185450208706023,0.005233267760861836,0.00989116461208871,-0.0038523589514710688
2017-08-31,0.02512455925660273,0.014987836964531986,0.018146458411485655,0.04646767431218013,-0.05072417579385824,0.035514967021816446,0.004080813089266222,-0.06193787668057482,0.028651454631673096,0.008988867955223464,0.007229702727163723
2017-09-30,0.01692559420590478,0.03229589527144405,0.025618944528077003,-0.01443387268246843,0.12379027894533934,-0.02817246447819699,0.048984156285333924,0.023129386181674372,0.01166969663156059,0.03228765441355252,0.04048793841893028
2017-10-31,0.02553410528031219,0.056643166104072495,0.03325078629431122,-0.02696372008011061,-0.027786419143165042,-0.001260398285858333,0.015776571040264642,0.017872669307313238,0.009627434541517812,0.014829993440618253,0.0034760006779075425
2017-11-30,-0.019121634232552864,-0.012947990383623709,-0.023959688520338585,-0.03466024427485548,-0.021232383751422446,-0.022715800100959083,0.00238000373129732,-0.0028473804100227484,-0.023794646783177487,-0.01955093124421202,-0.008686469003105435
2017-12-31,0.005636069936337584,0.0023927861657819793,0.008610389571154453,0.00777649178041484,0.048807553011483096,0.011621900826446208,0.015406392791937229,-0.0317913573196269,0.007386461882594413,0.011146783189819596,0.0016664359480287327
2018-01-31,0.0798226722396651,0.07308842526493797,0.08917930172797695,0.03809449196655801,0.03186881695024235,0.019147306612203208,0.04190372552980781,0.030377506881635874,0.06021538328806963,0.059025038048819554,0.059371590317269574
2018-02-28,-0.006623541737971972,0.0013438076786551623,-0.06034125980869942,-0.01450580379687727,-0.10265508890896768,-0.0410821643286573,-0.05023435615550442,0.04283942371911076,-0.01424752441636065,-0.03010512452729756,-0.030205962020379507
2018-03-31,-0.05624207047463692,-0.05501690216005617,0.0020900051145318344,-0.009892779000364449,0.0008419090511697647,-0.009143155694879779,-0.039574948312321445,-0.031473010064043905,-0.03310937213278658,-0.027305479955700297,-0.04307965815303749
2018-04-30,0.01210856434768548,0.021253853887590823,-0.00773526895365273,-0.002591646928578939,0.10262249912014365,0.006591088847877735,-0.004281202241330773,0.02777252975628186,0.00930362571449553,0.0220209419508835,0.012219292181322006
2018-05-31,0.06710455789187297,0.049738285330686915,-0.002941626693625188,-0.002258495292760343,0.04005384715471094,0.0,0.02793982861457689,-0.03529411764705881,0.03144051765311363,0.028228912968136694,0.034366009015667
