year,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
2020,0.19592303562443858,0.27405133773207035,0.2979156441438653,0.18331568286407984
2021,0.15487677447494663,0.12238482086983593,0.15935422272083732,0.28728800909857966
2022,-0.17306553859031637,-0.0995664660670349,-0.11600903943489727,-0.18175366882716681
2023,0.1879737316421306,0.20728372187397293,0.28661527927945585,0.2617578617682772
2024,0.18652629562365708,0.21155110739609717,0.14543782541035455,0.24886441586808972
2025,0.24216200649280717,0.5437907872130248,0.42545055751417293,0.17719080450517
2026,0.07902799988057829,0.19884098237786008,0.2034070766895293,0.13081637433046667
