metric,optimized,provided,benchmark
alpha,0.07419167585133642,0.04474907584311961,2.0816681711721685e-17
beta,0.5816584902732463,0.7876794723613404,0.9999999999999999
calmar_ratio,2.986685402765805,3.300441100181461,2.602774222160936
excess_kurtosis,1.5343879649064527,1.7722671268966548,0.48075495071903873
historical_var_95,0.029929833302782614,0.053105998538621337,0.05537130783785253
modigliani_modigliani,0.24075828328341403,0.2112216248632422,0.17690015630369438
r_squared,0.5805823934185311,0.7843949498727221,0.9999999999999998
skewness,-0.38991210637624607,-0.48725025510878084,-0.5554195569588384
treynor_ratio,0.2655829291036504,0.19513882583523465,0.13850532871748752
