asset,optimized,provided
QQQ,0.190311549645975,0.2271734449633318
SPMO,0.3286827146688112,0.22255800046153149
AIA,0.0,0.13662844843532482
GLD,0.3966366636186215,0.049022361438897114
XLE,0.04240058267148533,0.22687639400588314
144600,0.0,0.04997356670302695
SCHD,0.04196848939510706,0.08776778399200466
