metric,unit,optimized,provided,benchmark
alpha,percent,7.527391680263464,-0.5518330996082694,-2.0816681711721685e-15
beta,ratio,0.4466979061221483,0.43321457231987187,1.0000000000000002
calmar_ratio,ratio,3.369981137973891,1.9465396646159843,2.6027687056585944
excess_kurtosis,ratio,0.42480580964223025,0.13117818208105492,0.11713195198825854
historical_var_95,percent,4.159922350536366,3.990532654546402,4.4981577549956935
modigliani_modigliani,percent,21.795820989764263,10.925264390636444,16.581398347370737
r_squared,ratio,0.3702163025196846,0.3875719480050123,1.0
skewness,ratio,-0.1265406056062717,-0.4869234289793088,-0.44202789040259066
treynor_ratio,ratio,0.2951141326265768,0.11381816939577877,0.12741915588750044
