ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,17.740685946077775,15.281508626401147
SPMO,7.4807308729782696,49.04741059702003
GDX,9.876061976847705,0.0
GLD,0.0,10.936035696305414
SLV,8.84694326578584,0.0
AIA,12.852388181034879,0.0
XLE,12.899173311238544,1.3249484355240613
PTF,12.04809500386977,0.0
QLD,18.2559214421672,23.410096644749352
