roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,21.242358120644518,52.431782415385506,-16.298113323946172,21.197885119233177,81.4897887720152,-19.49323590747004,15.762015631958395,56.23113358609078,-18.175368123865752
3,18.642173955416304,39.305240355666115,6.3282378454779575,17.811635370300454,39.0834400041354,4.126680753681544,14.29008765433517,25.968820577539486,5.043495076675009
5,17.358443926507423,22.806482188561496,10.569231441641413,17.04558928430598,23.373788454139554,10.153614269043821,14.076003051553226,18.800136139159427,9.150791649468172
7,18.350591303295225,24.394123408357228,13.17669760141622,17.591123046243894,25.88565879779159,13.207777914112718,14.19015584287624,17.27327422150198,12.081058027114832
