date,optimized_drawdown,provided_drawdown,benchmark_drawdown
2015-11-30,0.0,0.0,0.0
2015-12-31,0.0,-0.01392573639946404,0.0
2016-01-31,0.0,-0.020654815630294032,-0.0253812743435623
2016-02-29,0.0,0.0,0.0
2016-03-31,-0.0449626310132365,-0.018092438699665148,-0.019009650091722063
2016-04-30,-0.03899869064135264,-0.0022517942844633154,-0.02101375628254354
2016-05-31,-0.005079650217722054,0.0,0.0
2016-06-30,-0.000882371478279298,-0.000989826454959375,-0.027353152349030352
2016-07-31,0.0,0.0,-0.016310812255755924
2016-08-31,-0.016651924553357844,-0.008260952473436611,-0.02294451327360203
2016-09-30,-0.01649605109649488,-0.0008454628433760547,-0.034128028838207536
2016-10-31,0.0,0.0,-0.012033927363948371
2016-11-30,-0.010526585398184851,0.0,0.0
2016-12-31,0.0,0.0,0.0
2017-01-31,-0.0017122293027574953,-0.008040529068016333,-0.01257601900025318
2017-02-28,0.0,-0.009499530229552078,-0.004734977964455878
2017-03-31,-0.012288203494635552,-0.021751164374216536,-0.018360171959028837
2017-04-30,0.0,-0.0004132563532306399,0.0
2017-05-31,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.0
2017-07-31,0.0,0.0,-0.0038525006934352346
2017-08-31,0.0,0.0,0.0
2017-09-30,0.0,0.0,0.0
2017-10-31,0.0,0.0,0.0
2017-11-30,-0.021491942612562154,-0.019289505249826755,-0.008686136267994415
2017-12-31,-0.01401453151860188,-0.006043540430160643,-0.007034370797732059
2018-01-31,0.0,0.0,0.0
2018-02-28,-0.018641394541007106,-0.03475884460119216,-0.03020613914609893
2018-03-31,-0.04945229120041961,-0.06150632090137209,-0.07198452547718837
2018-04-30,-0.045205502023536015,-0.0423439446267857,-0.060644649126785466
2018-05-31,-0.01956382054001471,-0.01228245596581734,-0.028363257365014882
2018-06-30,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0
2018-09-30,-0.0024292279163529162,0.0,0.0
