year,ticker,return
2024,411060,0.274929775280899
2025,411060,0.5976315064720468
2026,411060,-0.05447336666092051
2024,476760,0.027962288407970437
2025,476760,0.009692548202188789
2026,476760,-0.08288604459124671
2024,385560,0.15165520206362837
2025,385560,-0.09404706352909775
2026,385560,-0.2472958455357539
2024,379810,0.28588184455830623
2025,379810,0.16423427748439723
2026,379810,0.1007793493051834
2024,283580,0.26858226080015957
2025,283580,0.1963035784506486
2026,283580,-0.0013805798435342354
2024,152100,-0.13517933064428223
2025,152100,0.9407853271145836
2026,152100,0.7745392546886418
2024,458730,0.1301496397561428
2025,458730,0.0227217000408666
2026,458730,0.20634540078318575
2024,453810,0.13336610141721983
2025,453810,0.009324177809902023
2026,453810,-0.16786021197364642
2024,241180,0.04361988386914062
2025,241180,0.2615913511557426
2026,241180,0.22517031193976367
