asset,optimized,provided
QQQ,0.27536885873129097,0.381407081779738
SPMO,0.5074106536855475,0.08032537866590196
GDX,0.027976545563855107,0.12786219419640824
GLD,0.15718989443687656,0.0
SLV,0.0,0.10933776204624572
AIA,0.0,0.14728746737048956
XLE,0.032054047582429974,0.15378011594121635
