year,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
2020,0.1959236959076125,0.2740512508658064,0.2979155432432721,0.18331659129890587
2021,0.15487635451837622,0.12238489821843879,0.15935424989736902,0.28728755645953696
2022,-0.1730655329493781,-0.09956647921686723,-0.11600903639079763,-0.1817537371145902
2023,0.18797378079106952,0.20728381056278167,0.2866154241426164,0.2617578836134973
2024,0.18652652261652647,0.21155105591768386,0.14543779004034274,0.24886476304115357
2025,0.24216179883023026,0.5437907997287998,0.4254505284616932,0.17719055511914772
2026,0.0790280174223772,0.1988409823778603,0.2034070766895295,0.13081637433046667
