roll_period_years,Sample Portfolio_average_pct,Sample Portfolio_high_pct,Sample Portfolio_low_pct,Portfolio 2_average_pct,Portfolio 2_high_pct,Portfolio 2_low_pct,Portfolio 3_average_pct,Portfolio 3_high_pct,Portfolio 3_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,12.906824178199905,33.462723525594114,-17.30655329493781,22.66476538360806,66.7137149689785,-16.615689876886353,21.96760113618824,64.18791462114994,-15.403800981395243,17.75082806771152,56.23116384812148,-18.17537371145902
3,10.303646671503113,21.69805957719424,2.556472871833604,16.828203147455977,36.41904474905808,5.722048523779977,16.758557788488698,32.61782379117546,9.216778449363105,14.387341863502398,24.792882162457186,7.618479510024945
5,10.85485094207563,12.665611827602042,9.457642878611129,17.64695956176637,20.45585006723325,13.497499342964826,17.21515185432002,19.70003273071219,14.17081282054209,14.906966093746274,18.47514132607455,11.9306206318885
7,,,,,,,,,,,,
