ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,22.71734002193791,19.03121477348549
SPMO,22.255802812704555,32.86820840089924
AIA,13.662839831430428,0.0
GLD,4.9022308575842795,39.663664505228134
XLE,22.687650393219556,4.240045455128397
144600,4.997355608816173,0.0
SCHD,8.776780474307117,4.196866865258735
