metric,optimized,provided,benchmark
alpha,0.07419174833602772,0.044749075181836434,0.0
beta,0.5816581477230105,0.7876794614054133,1.0
calmar_ratio,2.9866851754675086,3.30044086366208,2.6027742221609325
excess_kurtosis,1.5343971849371818,1.772270810745248,0.4807617626690335
historical_var_95,0.029929694372626003,0.053106012637797045,0.0553715967559325
modigliani_modigliani,0.24075838861835464,0.21122169004313207,0.17690017117838863
r_squared,0.5805820624480177,0.7843954224334655,1.0
skewness,-0.38991250925216603,-0.4872502625527059,-0.5554193577016165
treynor_ratio,0.26558314304583813,0.19513884064894393,0.13850534359218175
