portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Sample Portfolio,10000.0,21577.702345609505,0.12351999446496331,0.24216198688283463,-0.17306551623421895,0.7666173819552528,1.198346316516249,12.227885316504516,12.403024859996368,-22.245441068877803
Portfolio 2,10000.0,34856.31680472459,0.2037479947611378,0.5437908340323805,-0.09956647974627553,1.004281366526,1.7078275052567988,20.598588313589094,17.456437070775735,-22.346459909821824
Portfolio 3,10000.0,33627.56408124611,0.1976738148939774,0.42545058656665447,-0.11600910140523424,0.9918781143637173,1.6547406144400132,19.951121092261648,17.062334821505974,-20.051041732543617
benchmark,10000.0,26145.13007087515,0.1592106044924645,0.28728814751262366,-0.18175368123865776,0.7719125144034682,1.2321276646026977,15.507084232851298,16.94160310297943,-23.92719085188838
