portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Sample Portfolio,0.12820057325328982,18.56737523383365,18.97515504700449,10.200805716510075,,7.902799988057807,12.227885316504516,10.417842506538095,12.566074565899305
Portfolio 2,0.7446600550962579,46.509246369058424,33.08456102406359,20.135734791402072,,19.88409823778603,20.598588313589094,14.265544151959944,16.352574662734558
Portfolio 3,-2.3898920124685197,44.98413399857015,27.76860232349405,18.16370208626761,,20.340707668952952,19.951121092261648,14.482707830154867,15.96520581016071
benchmark,1.658483197328664,20.230847951831677,20.917499388040326,12.692136633374451,,13.081637433046645,15.507084232851298,12.939413499908683,15.869537344046941
