year,Sample Portfolio_return_pct,Portfolio 2_return_pct,Portfolio 3_return_pct,benchmark_return_pct
2020,19.592305596927662,27.405135967998405,29.791566808083992,18.33158440897038
2021,15.487682146824898,12.238474991004654,15.935422029781133,28.728814751262366
2022,-17.306551623421896,-9.956647974627552,-11.600910140523425,-18.175368123865777
2023,18.797379856597573,20.72838034069504,28.661546178031138,26.175788361349795
2024,18.652633067506397,21.155109389786155,14.543776755863625,24.886449847111635
2025,24.216198688283463,54.37908340323805,42.54505865666545,17.719080450516977
2026,7.902799988057807,19.88409823778603,20.340707668952952,13.081637433046645
