asset,optimized,provided
contribution_QQQ,0.7075282537610813,0.8418766675261271
contribution_SPMO,1.3588697726326984,0.9463825166924327
contribution_AIA,0.0,0.6235826889849018
contribution_GLD,1.8493989973151839,0.5500242446057623
contribution_XLE,0.19021747728539717,0.6299738808383046
contribution_144600,0.0,0.22878166762994204
contribution_SCHD,0.17613809215932705,0.3164647600514274
