point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD
1,0.16905210268075663,0.10552908492267196,1.2381162519346285,0.004669921416564525,0.10047176672148933,0.1157155183758202,0.43527391510969976,0.0,0.0,0.3438688783764262
2,0.16964446135744043,0.10553551112392212,1.2436537462458237,0.00859038461432783,0.10508102767914886,0.1124835409255264,0.43602595254652693,0.0,0.0,0.33781909423446993
3,0.17023682003412421,0.10555478738030045,1.249038491953069,0.012510847812091134,0.10969028863680788,0.10925156347523271,0.4367779899833541,0.0,0.0,0.33176931009251415
4,0.17082917871080802,0.10558690665397553,1.254268690327379,0.016431311009854444,0.11429954959446705,0.10601958602493904,0.43753002742018116,0.0,0.0,0.3257195259505583
5,0.17142153738749177,0.10563185722949406,1.2593427143127212,0.020351774207617673,0.11890881055212578,0.10278760857464557,0.43828206485700827,0.0,0.0,0.3196697418086028
6,0.1720138960641756,0.10568962273511552,1.2642591109711059,0.024272237405381123,0.12351807150978523,0.09955563112435169,0.4390341022938355,0.0,0.0,0.31361995766664647
7,0.17260625474085936,0.10576018217255416,1.2690166033912305,0.028192700603144175,0.128127332467444,0.09632365367405821,0.4397861397306625,0.0,0.0,0.3075701735246912
8,0.1731986134175431,0.10584350995500195,1.2736140920557752,0.03211316380090756,0.1327365934251032,0.09309167622376452,0.44053817716748955,0.0,0.0,0.30152038938273507
9,0.1737909720942269,0.10593957595327311,1.2780506556656348,0.03603362699867064,0.13734585438276214,0.08985969877347094,0.44129021460431667,0.0,0.0,0.2954706052407796
10,0.17438333077091067,0.10604834554987648,1.2823255514226377,0.03995409019643374,0.14195511534042132,0.08662772132317734,0.44204225204114383,0.0,0.0,0.2894208210988238
11,0.17497568944759442,0.10616977970079176,1.2864382147754325,0.04387455339419733,0.1465643762980801,0.08339574387288363,0.4427942894779709,0.0,0.0,0.28337103695686794
12,0.1755680481242783,0.1063038350046943,1.2903882586363318,0.047795016591960636,0.15117363725573965,0.08016376642258981,0.4435463269147981,0.0,0.0,0.2773212528149118
13,0.17616040680096204,0.10645046377934593,1.2941754720798606,0.051715479789723975,0.15578289821339866,0.07693178897229612,0.4442983643516253,0.0,0.0,0.271271468672956
14,0.17675276547764585,0.10660961414484332,1.2977998185366408,0.05563594298748745,0.16039215917105776,0.0736998115220024,0.44505040178845234,0.0,0.0,0.26522168453100003
15,0.17734512415432965,0.10678123011339062,1.301261433498864,0.05955640618525077,0.16500142012871682,0.07046783407170872,0.44580243922527946,0.0,0.0,0.25917190038904425
