portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,2.368959786859282,0.19534892193656894,0.1879691061439383,0.12999999797415515,0.40838416808890265,-0.12314096734451652,-0.12827990552058877,1.1505713914508504,2.0561237740824105,0.1879691061439383
provided,1.0,1.4902342584008323,0.08603986607568004,0.08770252200248649,0.09952451375491492,0.20676469007329001,-0.1577778542660283,-0.1577778542660283,0.4954326583067037,0.7361477037723184,0.08770252200248647
benchmark,1.0,2.112796710772682,0.16737917180941086,0.16581395885672073,0.14302203324441692,0.4341164908172732,-0.13336264980823564,-0.13403064084381122,0.8909056065002338,1.4704382403051786,0.16581395885672073
