ticker,provided_contribution,optimized_contribution,unit
QQQ,0.8418766138271544,0.7075197803453169,monetary_initial_value_1
SPMO,0.9463824020897111,1.3588760537743358,monetary_initial_value_1
AIA,0.6235826491800773,0.0,monetary_initial_value_1
GLD,0.5500242115914324,1.8493992542118447,monetary_initial_value_1
XLE,0.6299738439077658,0.19021705987701532,monetary_initial_value_1
144600,0.2287816574289755,0.0,monetary_initial_value_1
SCHD,0.31646476853382133,0.17613883320374302,monetary_initial_value_1
