metric,unit,optimized,provided,benchmark
alpha,percent,7.4191748336027725,4.4749075181836435,0.0
beta,ratio,0.5816581477230105,0.7876794614054133,1.0
calmar_ratio,ratio,2.9866851754675086,3.30044086366208,2.6027742221609325
excess_kurtosis,ratio,1.5343971849371818,1.772270810745248,0.4807617626690335
historical_var_95,percent,2.9929694372626003,5.310601263779705,5.53715967559325
modigliani_modigliani,percent,24.075838861835464,21.122169004313207,17.690017117838863
r_squared,ratio,0.5805820624480177,0.7843954224334655,1.0
skewness,ratio,-0.38991250925216603,-0.4872502625527059,-0.5554193577016165
treynor_ratio,ratio,0.26558314304583813,0.19513884064894393,0.13850534359218175
