date,optimized_drawdown_pct,provided_drawdown_pct,benchmark_drawdown_pct
2015-11-30,0.0,0.0,0.0
2015-12-31,-1.7664523616755967,-2.952169500314794,-1.7282432348017518
2016-01-31,-3.386109247924607,-7.0269464298085005,-6.620852266838262
2016-02-29,-0.05603253882769943,-4.2112791530426685,-6.697985106321347
2016-03-31,0.0,0.0,-0.42194917416125133
2016-04-30,0.0,0.0,-0.029488632219520916
2016-05-31,-1.141787632096447,-0.7285540335477569,0.0
2016-06-30,0.0,0.0,0.0
2016-07-31,0.0,0.0,0.0
2016-08-31,-1.0047740148450002,-1.485089576472487,0.0
2016-09-30,0.0,0.0,0.0
2016-10-31,-2.237513904172761,-2.9106836493204113,-1.733710904365915
2016-11-30,-4.825515872273245,-3.9756096301162724,0.0
2016-12-31,-3.7200216479288173,-3.627479251165344,0.0
2017-01-31,-0.5425116341378544,0.0,0.0
2017-02-28,0.0,0.0,0.0
2017-03-31,-0.5360830619388524,0.0,0.0
2017-04-30,0.0,0.0,0.0
2017-05-31,0.0,0.0,0.0
2017-06-30,-0.5644037573143246,-1.1317250696667003,0.0
2017-07-31,0.0,0.0,0.0
2017-08-31,0.0,0.0,0.0
2017-09-30,-0.31754371810081006,0.0,0.0
2017-10-31,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0
2017-12-31,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0
2018-02-28,-1.72263526905716,-4.74189638568796,-3.636017800193292
2018-03-31,-3.942254198965467,-5.911932618185512,-6.277413577040402
2018-04-30,-3.166979889534327,-4.3452250572473705,-5.7930473197206345
2018-05-31,-0.572182291022183,-1.4726902611618797,-3.5029756904357057
2018-06-30,-1.3861127398663076,-1.8859819218391305,-2.9480067267096954
2018-07-31,0.0,-0.8304639739509567,0.0
2018-08-31,0.0,-0.697555307646236,0.0
2018-09-30,0.0,-0.35247958783767297,0.0
2018-10-31,-5.787148212577753,-8.248729909952035,-6.9104010837798935
2018-11-30,-5.15437362067328,-7.707107287180925,-5.183669793659973
2018-12-31,-9.301702290427095,-11.929580213627212,-13.53211759030819
2019-01-31,-2.6895832410617437,-4.2024701583644575,-6.609010797079362
2019-02-28,-0.5614194665483185,-2.822324872699533,-3.581646841707631
2019-03-31,0.0,-0.7960218551691711,-1.836426472301378
2019-04-30,0.0,0.0,0.0
2019-05-31,-2.6841773414008507,-6.587367026027058,-6.377137134107569
2019-06-30,0.0,0.0,0.0
2019-07-31,0.0,0.0,0.0
2019-08-31,0.0,-0.2825227384793849,-1.6743119735210144
2019-09-30,-0.7417773755316825,-0.5251266113484698,0.0
2019-10-31,0.0,0.0,0.0
2019-11-30,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0
2020-01-31,0.0,-1.0229964049860985,-0.04039099901721466
2020-02-29,-5.791702984703573,-8.276295348354868,-7.953770977730546
2020-03-31,-12.210815326547808,-20.415332632363825,-19.447678313310156
2020-04-30,-1.5845294147776467,-6.542918796832431,-9.218863251867571
2020-05-31,0.0,-0.7784062242508494,-4.893572890202225
2020-06-30,0.0,0.0,-3.206928819471888
2020-07-31,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0
2020-09-30,-4.069591801370764,-7.227508032382102,-3.7443651948556145
2020-10-31,-6.827334369493132,-9.099174751213868,-6.144355556263903
2020-11-30,-2.15759623541244,-0.2029170326337204,0.0
2020-12-31,0.0,0.0,0.0
2021-01-31,-0.7735687097721322,0.0,-1.019036388066119
2021-02-28,-2.6185952821162872,0.0,0.0
2021-03-31,-1.712793902931642,0.0,0.0
2021-04-30,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0
2021-06-30,0.0,0.0,0.0
2021-07-31,0.0,-1.1074706213425212,0.0
2021-08-31,0.0,-0.7126351178058599,0.0
2021-09-30,-4.0926995207477335,-4.673040188299971,-4.6605480413274165
2021-10-31,0.0,0.0,0.0
2021-11-30,-1.1818207682259496,-1.3381050777464099,-0.8034704366536194
2021-12-31,0.0,0.0,0.0
2022-01-31,-4.522268765668979,-2.046605644646382,-5.274131684383154
2022-02-28,-4.025331201917415,-1.7125918216433056,-8.07016041536237
2022-03-31,-0.6779257248800019,0.0,-4.61448878938956
2022-04-30,-8.080111482272734,-9.144668370409036,-12.986370375711964
2022-05-31,-8.306146605805708,-8.503411817621377,-12.789955247151308
2022-06-30,-14.543104718548783,-17.167302135208338,-19.98133158298997
2022-07-31,-9.743714282554494,-11.943260702812186,-12.612626454658782
2022-08-31,-12.76177781240464,-15.730113419085301,-16.17819986692145
2022-09-30,-18.40539458081054,-22.478055817450915,-23.927163536917273
2022-10-31,-12.667781469388773,-18.170978810304838,-17.74431739340878
2022-11-30,-7.823718974519034,-9.662645733286812,-13.171606852342887
2022-12-31,-10.175065371733883,-13.00747082078988,-18.17536129512294
2023-01-31,-6.394238279110187,-6.166981900020907,-13.029637289961492
2023-02-28,-10.282132502530473,-11.561222967137653,-15.216296330288227
2023-03-31,-5.302097556476593,-4.351155303390097,-12.072711906814392
2023-04-30,-3.622215008372276,-3.47428526963961,-10.66807366082887
2023-05-31,-5.094743765243326,-3.9723898625646625,-10.255692713130482
2023-06-30,-1.784933945917222,0.0,-4.440294389832655
2023-07-31,0.0,0.0,-1.3123136436094862
2023-08-31,0.0,-2.1793352900403296,-2.916180460180706
2023-09-30,-3.1324645511035087,-6.2710509015981515,-7.521300214477089
2023-10-31,-2.3804991486233607,-7.743373235091722,-9.528875475416998
2023-11-30,0.0,-0.023957079877989784,-1.2649085112356628
2023-12-31,0.0,0.0,0.0
2024-01-31,0.0,-1.124331941103618,0.0
2024-02-29,0.0,0.0,0.0
2024-03-31,0.0,0.0,0.0
2024-04-30,-2.312859640145848,-1.2186862469886095,-4.031962876347306
2024-05-31,0.0,0.0,0.0
2024-06-30,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0
2024-10-31,0.0,0.0,-0.8923538766048789
2024-11-30,0.0,0.0,0.0
2024-12-31,-1.5664748368638626,-2.866834602228574,-2.4060273804935917
2025-01-31,0.0,0.0,0.0
2025-02-28,0.0,0.0,-1.2694941488541445
2025-03-31,-1.4061741547051754,-0.8894668695066166,-6.770669845181498
2025-04-30,0.0,-2.4390965765227257,-7.57898363515298
2025-05-31,0.0,0.0,-1.7707807356006078
2025-06-30,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0
2026-01-31,0.0,0.0,0.0
2026-02-28,0.0,0.0,-0.8641958340223965
2026-03-31,-6.8881951672049695,-6.554134377520304,-5.759478882587632
2026-04-30,0.0,0.0,0.0
2026-05-31,0.0,0.0,0.0
2026-06-30,-0.8838565943963927,-3.820861705267886,-1.0292566443839024
