portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
KAW Direct Proxy v2,10000.0,14672.91342988064,0.08437489421603699,0.2114314388091636,-0.15353473093661274,0.4665820978785411,0.6886472784788629,8.255921129278953,9.854657270155155,-15.69535789760722
KAW Core,10000.0,17378.146974705436,0.12201796697354497,0.2794469006290379,-0.14660233142441859,0.6990136902843492,1.0400318257348016,12.112978215696879,11.963018829190789,-14.660233142441847
benchmark,10000.0,21127.96710772683,0.16581396288643657,0.4341161491975265,-0.13336273527968112,0.8909055149861195,1.470436947194792,16.737917180941086,14.302205245885688,-13.403043390642145
