ticker,name,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,5y_annualized_volatility,cagr_pct,annualized_volatility_pct,max_drawdown_pct,3y_annualized_volatility_pct
133690,TIGER 미국나스닥100,1.0,2.249191749580212,0.19035245000510997,0.6142785065590315,-0.3048622233653272,0.7267138399747305,1.1763701935257243,-0.10991103573447591,0.10556075687395272,0.2359527350851094,0.2602066369407454,,,0.18258690371124242,,18.258690371124242,20.910241976977762,-30.48622233653272,18.68096117837905
402970,ACE 미국배당다우존스,1.0,1.8151290208554267,0.13268726152026805,0.275309020328941,0.01303147432357843,0.7058487210693659,1.2108928493208007,-0.019601603767581022,0.21711305996681673,0.2747207281754238,0.168884182360169,,,0.13127208071126484,,13.127208071126484,13.3587312861044,-11.342244720398643,13.14338860299804
069500,KODEX 200,1.0,3.036174612617206,0.2927373205610694,0.9422217937594395,-0.24150391702526786,0.6998731708073261,1.3954862649209754,-0.2033832798192413,0.7733289212442094,1.5059621229833997,0.49985890880061556,,,0.2583218567151666,,25.832185671516662,36.34122632268791,-27.78881165177094,42.43068184932652
168580,ACE 중국본토CSI300,1.0,1.1033532972488236,0.03932182407223244,0.3129276863325321,-0.22970687711386695,0.00466749446452629,0.0072525123267155765,-0.1256345177664976,-0.009060837048755932,0.09157160963244615,0.12849860037574645,,,0.02055755689677352,,2.055755689677352,19.86068742171776,-34.77702618063381,19.533079269017264
200250,KIWOOM 인도Nifty50(합성),1.0,1.118310598111227,0.032658176169696844,0.19566720442498253,-0.17447714949651405,-0.04128201525629679,-0.05747512325454303,-0.07787151200519138,-0.17447714949651405,-0.12553846153846138,0.021282952880393058,,,0.02340468674760743,,2.340468674760743,13.896248477440873,-20.76208178438663,14.044060969877764
101280,KODEX 일본TOPIX100,1.0,1.9628271914592594,0.1481468801903949,0.26061552701608215,-0.12042049603424376,0.8671985925076311,1.4867055270072216,-0.033779719504859695,0.15448630655167195,0.26759978402624895,0.22553185235948803,,,0.14973112742669592,,14.973112742669592,12.655930665987816,-13.219186705275089,12.632661134310109
267440,RISE 미국장기국채선물(H),1.0,0.7195963887413703,-0.061878533850341005,0.049298398112504804,-0.22175401632868041,-0.9069226150267257,-1.0818978104902532,-0.006719609040928609,-0.037869822485207205,-0.027046433700334993,-0.015766610300806172,,,-0.0658164796435805,,-6.5816479643580506,11.056440734317006,-33.6508486317977,10.76676582251555
385560,RISE KIS국고채30년Enhanced,1.0,0.6586591604328937,-0.06760587371904794,0.17461278878601716,-0.2946683592510314,-0.543384192834939,-0.7451347788387863,-0.1013117744028621,-0.24585362982148906,-0.3323301021471752,-0.04137045193599043,,,-0.08276307092217616,,-8.276307092217616,19.507505500340184,-38.41633418256982,17.113808385503816
132030,KODEX 골드선물(H),1.0,2.127430699213902,0.17274477261969112,0.5935210911846427,-0.016480331262940018,0.7488254403916591,1.3472482501718388,0.006853338554924537,0.0188230632058648,0.280378486055777,0.2750438210637469,,,0.1690474966498725,,16.90474966498725,17.941423699923313,-23.913775682047834,20.070545201740863
QQQ,Invesco QQQ Trust  Series 1,1.0,2.2584103677498146,0.18965915355607532,0.5792848434281157,-0.2782341627010251,0.7540593103440768,1.184461705130355,-0.1031759477417532,0.11548152492830766,0.2584522580869588,0.2619571712980613,,,0.18358810395763792,,18.35881039576379,20.060003754989328,-27.82341627010252,18.225319798462635
SPY,State Street SPDR S&P 500 ETF Trust,1.0,2.112796710772683,0.16550144527494193,0.4216530995831156,-0.11898872537995164,0.9017761615170361,1.5118999731011227,-0.05867600792947014,0.08322659727233517,0.2024642016246765,0.2271477293883597,,,0.16737917180941086,,16.737917180941086,14.09514058066324,-13.167374617013062,12.531957872750699
EWY,Ishares Msci South Korea ETF,1.0,2.9765408532808144,0.2881453850291712,0.918875028631658,-0.20344538880033924,0.7021270160096356,1.2943434315615807,-0.1917581633965525,0.7581111213473981,1.5431940013581138,0.47824991362745317,,,0.25316814794878706,,25.316814794878706,35.570566542555156,-28.621134047147844,41.470544901486065
EEM,iShares MSCI Emerging Markets ETF,1.0,1.7536834730763475,0.12716100675241498,0.30483899298594164,-0.1370815944220689,0.6127782257454336,0.9600630632849855,-0.09175303562326798,0.18324668035503633,0.3690126169824657,0.24256344841350974,,,0.1232402667179453,,12.324026671794531,14.485857270503638,-15.638723677441313,15.445267769303014
EWJ,iShares MSCI Japan ETF,1.0,1.8666168600146318,0.13672040850841016,0.22840600205373085,-0.10655845293602428,0.8299900850614945,1.3523427413974507,-0.04272852447609077,0.14528819743091792,0.27377940322712746,0.20923566110044645,,,0.13783786711608426,,13.783786711608425,11.846597048797065,-13.268756150984496,11.956249777242125
TLT,iShares 20+ Year Treasury Bond ETF,1.0,0.7875823500394397,-0.03969435061035558,0.042047735417667154,-0.24988590894978102,-0.5617180983491112,-0.6892210115996532,-0.09736530549087319,-0.06803575265808437,-0.0020009812457136844,0.004635169921526128,,,-0.04820373810729972,,-4.820373810729972,13.901844791198014,-34.38186569698093,14.806228495906096
GLD,SPDR Gold Shares,1.0,2.9014383168530324,0.2345259494894259,0.6148184716811123,-0.013698048789798745,1.2361038556055897,2.4763670783592864,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,,,0.24655976538005064,,24.655976538005064,15.866880522521374,-23.82431439388062,18.332074486395257
