year,KAW Direct Proxy v2_return_pct,KAW Core_return_pct,benchmark_return_pct
2021,2.6592189774097275,2.4006154400912694,5.786252584831941
2022,-15.353473093661274,-14.660233142441859,-13.336273527968112
2023,14.614510055808871,16.778387706516384,27.93590948407225
2024,16.37214036844823,21.514880913318567,43.41161491975265
2025,21.14314388091636,27.94469006290379,15.354094892596315
2026,4.501323624847231,9.530542812560228,8.88832490115481
