kind,label,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD
provided,Provided Portfolio,0.19210168061579175,0.13398112765768613,1.1472276410622309,0.2,0.2,0.15,0.15,0.15,0.05,0.1
optimized,Optimized Portfolio,0.19287340834023908,0.11499993553910777,1.3432927595120174,0.15805188535754064,0.2704832289350151,0.0,0.476163106493525,0.042722388524520226,0.0,0.05257865271314878
benchmark,Benchmark,0.17690016198946815,0.15064737241077936,0.9194009307085046,,,,,,,
