portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,0.0312984788095758,0.03702761617201418,-0.0057291373624383775,85,33,52,85,38.82352941176471,0.01576809342305508,-0.019371610745539995,1.576809342305508,-1.9371610745539996,-0.5729137362438378
optimized,down,-0.015337294604203357,-0.030031565248720627,0.014694270644517272,45,34,11,45,75.55555555555556,0.023414405351029167,-0.012258872993792226,2.3414405351029166,-1.2258872993792227,1.469427064451727
provided,up,0.03070520482646801,0.03702761617201418,-0.006322411345546176,85,28,57,85,32.94117647058823,0.013218307199051663,-0.015921360806050375,1.3218307199051662,-1.5921360806050375,-0.6322411345546176
provided,down,-0.016886094401482737,-0.030031565248720627,0.013145470847237892,45,34,11,45,75.55555555555556,0.020213092669824056,-0.008699905695301179,2.0213092669824055,-0.8699905695301179,1.3145470847237892
