portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
Native Bond 50/50,10000.0,6949.655819903591,-0.07252384895637765,-0.06474220378469447,0.14554346917037522,0.08042040607501555,-0.2570114230406353,-0.3418324794826749,-0.7086338669732252,-0.929972345592354
TLT Proxy,10000.0,7875.823015685357,-0.04820375022673551,-0.0396943647747454,0.13901842978448276,0.042047905845173705,-0.24988604674905068,-0.34381861767487065,-0.5617182734836832,-0.6892209328247264
EDV Proxy,10000.0,6175.137488642006,-0.09492303892874543,-0.08174672361009798,0.1882263789025962,0.029009430528399216,-0.33561764887830026,-0.47051024367846483,-0.6382822211039612,-0.7891080715565438
ZROZ Proxy,10000.0,5514.867114546426,-0.11585296763482633,-0.10188411677636472,0.20384822908479291,0.022234264839141593,-0.35651259991522666,-0.5044962019695229,-0.6881538534446675,-0.8450881160479176
benchmark,10000.0,21127.968605097874,0.1673791889267755,0.1658139834894617,0.14302209693154458,0.43411643376564824,-0.13336266295374066,-0.1340305817089914,0.8909053820140962,1.470437059436107
