date,portfolio,ticker,cumulative_active_contribution
2021-11-30,Native Bond 50/50,267440,0.005152076272085804
2021-12-31,Native Bond 50/50,267440,-0.024396115323595535
2022-01-31,Native Bond 50/50,267440,-0.018638001513979374
2022-02-28,Native Bond 50/50,267440,-0.005768605202422061
2022-03-31,Native Bond 50/50,267440,-0.05129379431589953
2022-04-30,Native Bond 50/50,267440,-0.05766108816671839
2022-05-31,Native Bond 50/50,267440,-0.05093806391100175
2022-06-30,Native Bond 50/50,267440,-0.03710638154951518
2022-07-31,Native Bond 50/50,267440,-0.062231150596832596
2022-08-31,Native Bond 50/50,267440,-0.0836786415829226
2022-09-30,Native Bond 50/50,267440,-0.10230239064497249
2022-10-31,Native Bond 50/50,267440,-0.1618844002019143
2022-11-30,Native Bond 50/50,267440,-0.12904402937052112
2022-12-31,Native Bond 50/50,267440,-0.08249418393541169
2023-01-31,Native Bond 50/50,267440,-0.08613032599123854
2023-02-28,Native Bond 50/50,267440,-0.12423090856228552
2023-03-31,Native Bond 50/50,267440,-0.11676470722460058
2023-04-30,Native Bond 50/50,267440,-0.13888037705561657
2023-05-31,Native Bond 50/50,267440,-0.14521912926500374
2023-06-30,Native Bond 50/50,267440,-0.18465040157320528
2023-07-31,Native Bond 50/50,267440,-0.1940872365582733
2023-08-31,Native Bond 50/50,267440,-0.21382600576405836
2023-09-30,Native Bond 50/50,267440,-0.22507534376439126
2023-10-31,Native Bond 50/50,267440,-0.23975617255270776
2023-11-30,Native Bond 50/50,267440,-0.2219738366726528
2023-12-31,Native Bond 50/50,267440,-0.20919162969459915
2024-01-31,Native Bond 50/50,267440,-0.24742033722783585
2024-02-29,Native Bond 50/50,267440,-0.2889986425414039
2024-03-31,Native Bond 50/50,267440,-0.3050185474756812
2024-04-30,Native Bond 50/50,267440,-0.31480524383950864
2024-05-31,Native Bond 50/50,267440,-0.33636424212468113
2024-06-30,Native Bond 50/50,267440,-0.3433105026122108
2024-07-31,Native Bond 50/50,267440,-0.33518987183553955
2024-08-31,Native Bond 50/50,267440,-0.31863177833766304
2024-09-30,Native Bond 50/50,267440,-0.3193497084279124
2024-10-31,Native Bond 50/50,267440,-0.3652068113495445
2024-11-30,Native Bond 50/50,267440,-0.3951489331517813
2024-12-31,Native Bond 50/50,267440,-0.4349707650167194
2025-01-31,Native Bond 50/50,267440,-0.4330011422552905
2025-02-28,Native Bond 50/50,267440,-0.409966747477049
2025-03-31,Native Bond 50/50,267440,-0.39107396944895817
2025-04-30,Native Bond 50/50,267440,-0.3742352174599233
2025-05-31,Native Bond 50/50,267440,-0.3994698203344703
2025-06-30,Native Bond 50/50,267440,-0.4092743890652849
2025-07-31,Native Bond 50/50,267440,-0.4371048597005832
2025-08-31,Native Bond 50/50,267440,-0.4397447571425569
2025-09-30,Native Bond 50/50,267440,-0.4554689726408778
2025-10-31,Native Bond 50/50,267440,-0.47270982039650467
2025-11-30,Native Bond 50/50,267440,-0.4871277338006079
2025-12-31,Native Bond 50/50,267440,-0.48486842106238065
2026-01-31,Native Bond 50/50,267440,-0.49581346310720203
2026-02-28,Native Bond 50/50,267440,-0.47533096623849314
2026-03-31,Native Bond 50/50,267440,-0.4921766134574004
2026-04-30,Native Bond 50/50,267440,-0.5375347885168886
2026-05-31,Native Bond 50/50,267440,-0.5756858082543743
2026-06-30,Native Bond 50/50,267440,-0.5826874528097717
2026-07-31,Native Bond 50/50,267440,-0.5605497684056964
2026-08-31,Native Bond 50/50,267440,-0.5502569169045232
2021-11-30,Native Bond 50/50,385560,0.028855914915936642
2021-12-31,Native Bond 50/50,385560,-0.001621813667170957
2022-01-31,Native Bond 50/50,385560,-0.0116389840714759
2022-02-28,Native Bond 50/50,385560,-0.0043281484939718395
2022-03-31,Native Bond 50/50,385560,-0.05304991145086607
2022-04-30,Native Bond 50/50,385560,-0.07640426528599642
2022-05-31,Native Bond 50/50,385560,-0.059314108868895654
2022-06-30,Native Bond 50/50,385560,-0.07957626773109172
2022-07-31,Native Bond 50/50,385560,-0.06739831857248046
2022-08-31,Native Bond 50/50,385560,-0.12679552170449887
2022-09-30,Native Bond 50/50,385560,-0.14403788522986172
2022-10-31,Native Bond 50/50,385560,-0.20886726853106424
2022-11-30,Native Bond 50/50,385560,-0.14978620667303766
2022-12-31,Native Bond 50/50,385560,-0.09603577615857872
2023-01-31,Native Bond 50/50,385560,-0.06700856165720837
2023-02-28,Native Bond 50/50,385560,-0.11952798179389601
2023-03-31,Native Bond 50/50,385560,-0.09713360219574774
2023-04-30,Native Bond 50/50,385560,-0.12545534607341308
2023-05-31,Native Bond 50/50,385560,-0.1484267981212991
2023-06-30,Native Bond 50/50,385560,-0.1912954516092838
2023-07-31,Native Bond 50/50,385560,-0.18620054858672708
2023-08-31,Native Bond 50/50,385560,-0.20069418673792472
2023-09-30,Native Bond 50/50,385560,-0.20388847550079314
2023-10-31,Native Bond 50/50,385560,-0.21111979644720297
2023-11-30,Native Bond 50/50,385560,-0.16942886568916032
2023-12-31,Native Bond 50/50,385560,-0.12996087516110094
2024-01-31,Native Bond 50/50,385560,-0.17639425632569394
2024-02-29,Native Bond 50/50,385560,-0.21455806377669406
2024-03-31,Native Bond 50/50,385560,-0.22430312023602528
2024-04-30,Native Bond 50/50,385560,-0.24073203394062426
2024-05-31,Native Bond 50/50,385560,-0.25389337813563584
2024-06-30,Native Bond 50/50,385560,-0.24670593733915303
2024-07-31,Native Bond 50/50,385560,-0.2132684379176496
2024-08-31,Native Bond 50/50,385560,-0.21341290622220505
2024-09-30,Native Bond 50/50,385560,-0.20654131232091627
2024-10-31,Native Bond 50/50,385560,-0.23236254691568498
2024-11-30,Native Bond 50/50,385560,-0.22617140370630578
2024-12-31,Native Bond 50/50,385560,-0.2597439805954504
2025-01-31,Native Bond 50/50,385560,-0.2561100273803864
2025-02-28,Native Bond 50/50,385560,-0.226584443708653
2025-03-31,Native Bond 50/50,385560,-0.20915821509722282
2025-04-30,Native Bond 50/50,385560,-0.1734237932055792
2025-05-31,Native Bond 50/50,385560,-0.2051021039159297
2025-06-30,Native Bond 50/50,385560,-0.23485201012665297
2025-07-31,Native Bond 50/50,385560,-0.25763684214686516
2025-08-31,Native Bond 50/50,385560,-0.2705912246437908
2025-09-30,Native Bond 50/50,385560,-0.30571010691116407
2025-10-31,Native Bond 50/50,385560,-0.34280952995950525
2025-11-30,Native Bond 50/50,385560,-0.3862607392933611
2025-12-31,Native Bond 50/50,385560,-0.38099631655077026
2026-01-31,Native Bond 50/50,385560,-0.41586464947374707
2026-02-28,Native Bond 50/50,385560,-0.3987214408430394
2026-03-31,Native Bond 50/50,385560,-0.43901871876196996
2026-04-30,Native Bond 50/50,385560,-0.4817001789212332
2026-05-31,Native Bond 50/50,385560,-0.5406180080262297
2026-06-30,Native Bond 50/50,385560,-0.5903136844235422
2026-07-31,Native Bond 50/50,385560,-0.562670618849954
2026-08-31,Native Bond 50/50,385560,-0.5640979882538983
2021-11-30,TLT Proxy,TLT,0.03646485563574653
2021-12-31,TLT Proxy,TLT,-0.03689766421787244
2022-01-31,TLT Proxy,TLT,-0.014414098983941526
2022-02-28,TLT Proxy,TLT,-0.002954045954786544
2022-03-31,TLT Proxy,TLT,-0.09628823022696797
2022-04-30,TLT Proxy,TLT,-0.10306511003372754
2022-05-31,TLT Proxy,TLT,-0.12726047110874672
2022-06-30,TLT Proxy,TLT,-0.054964696768437515
2022-07-31,TLT Proxy,TLT,-0.12313358962438825
2022-08-31,TLT Proxy,TLT,-0.12803480269824097
2022-09-30,TLT Proxy,TLT,-0.11727864356836104
2022-10-31,TLT Proxy,TLT,-0.2573586922845881
2022-11-30,TLT Proxy,TLT,-0.2425178065366279
2022-12-31,TLT Proxy,TLT,-0.19177075425770285
2023-01-31,TLT Proxy,TLT,-0.2017090192340335
2023-02-28,TLT Proxy,TLT,-0.22671940215308506
2023-03-31,TLT Proxy,TLT,-0.21559129463100468
2023-04-30,TLT Proxy,TLT,-0.22859923080669853
2023-05-31,TLT Proxy,TLT,-0.26291012024593075
2023-06-30,TLT Proxy,TLT,-0.325602125618754
2023-07-31,TLT Proxy,TLT,-0.3817931927180819
2023-08-31,TLT Proxy,TLT,-0.39751618331012184
2023-09-30,TLT Proxy,TLT,-0.4296694982628826
2023-10-31,TLT Proxy,TLT,-0.4630882716522222
2023-11-30,TLT Proxy,TLT,-0.4555429245184486
2023-12-31,TLT Proxy,TLT,-0.39046170104830735
2024-01-31,TLT Proxy,TLT,-0.452601331072773
2024-02-29,TLT Proxy,TLT,-0.527690862921001
2024-03-31,TLT Proxy,TLT,-0.5528704747636634
2024-04-30,TLT Proxy,TLT,-0.5777453745170478
2024-05-31,TLT Proxy,TLT,-0.5993011731464537
2024-06-30,TLT Proxy,TLT,-0.6165508112586979
2024-07-31,TLT Proxy,TLT,-0.5926921855081722
2024-08-31,TLT Proxy,TLT,-0.5948879702442923
2024-09-30,TLT Proxy,TLT,-0.5958850479783911
2024-10-31,TLT Proxy,TLT,-0.643703972108707
2024-11-30,TLT Proxy,TLT,-0.6838897681581424
2024-12-31,TLT Proxy,TLT,-0.7167926172110067
2025-01-31,TLT Proxy,TLT,-0.7472329178268396
2025-02-28,TLT Proxy,TLT,-0.677171191676213
2025-03-31,TLT Proxy,TLT,-0.632832909367544
2025-04-30,TLT Proxy,TLT,-0.6376056897548739
2025-05-31,TLT Proxy,TLT,-0.7289997570638402
2025-06-30,TLT Proxy,TLT,-0.7533499408540854
2025-07-31,TLT Proxy,TLT,-0.7888760845681644
2025-08-31,TLT Proxy,TLT,-0.8091643336286236
2025-09-30,TLT Proxy,TLT,-0.8088710700309165
2025-10-31,TLT Proxy,TLT,-0.8190468021825839
2025-11-30,TLT Proxy,TLT,-0.8182532285770683
2025-12-31,TLT Proxy,TLT,-0.83965322567647
2026-01-31,TLT Proxy,TLT,-0.8603552174496488
2026-02-28,TLT Proxy,TLT,-0.805238671952532
2026-03-31,TLT Proxy,TLT,-0.7978086276120828
2026-04-30,TLT Proxy,TLT,-0.9090450995096525
2026-05-31,TLT Proxy,TLT,-0.9570199840269825
2026-06-30,TLT Proxy,TLT,-0.9342851481536548
2026-07-31,TLT Proxy,TLT,-0.9756441108272172
2026-08-31,TLT Proxy,TLT,-0.9932903499436677
2021-11-30,EDV Proxy,EDV,0.04495338036755259
2021-12-31,EDV Proxy,EDV,-0.03465022872867218
2022-01-31,EDV Proxy,EDV,-0.018200683030501263
2022-02-28,EDV Proxy,EDV,-0.01857551707177918
2022-03-31,EDV Proxy,EDV,-0.1214341648661652
2022-04-30,EDV Proxy,EDV,-0.16138303202487292
2022-05-31,EDV Proxy,EDV,-0.20296115915744628
2022-06-30,EDV Proxy,EDV,-0.13215035949060727
2022-07-31,EDV Proxy,EDV,-0.20073411656562956
2022-08-31,EDV Proxy,EDV,-0.21179394893236436
2022-09-30,EDV Proxy,EDV,-0.22198322677057813
2022-10-31,EDV Proxy,EDV,-0.3931107346683016
2022-11-30,EDV Proxy,EDV,-0.351006630961049
2022-12-31,EDV Proxy,EDV,-0.3025522726203822
2023-01-31,EDV Proxy,EDV,-0.2901355096795366
2023-02-28,EDV Proxy,EDV,-0.3313739208706912
2023-03-31,EDV Proxy,EDV,-0.30925718219279563
2023-04-30,EDV Proxy,EDV,-0.3241053189436556
2023-05-31,EDV Proxy,EDV,-0.3704316301973214
2023-06-30,EDV Proxy,EDV,-0.4251937309533942
2023-07-31,EDV Proxy,EDV,-0.49511254417696327
2023-08-31,EDV Proxy,EDV,-0.5266436431746407
2023-09-30,EDV Proxy,EDV,-0.594775906749696
2023-10-31,EDV Proxy,EDV,-0.6529153069001014
2023-11-30,EDV Proxy,EDV,-0.6061683203073948
2023-12-31,EDV Proxy,EDV,-0.49887124791518056
2024-01-31,EDV Proxy,EDV,-0.5816896316965472
2024-02-29,EDV Proxy,EDV,-0.6604971353144468
2024-03-31,EDV Proxy,EDV,-0.6823776707372323
2024-04-30,EDV Proxy,EDV,-0.7349434694954936
2024-05-31,EDV Proxy,EDV,-0.745816637173928
2024-06-30,EDV Proxy,EDV,-0.7561885107008216
2024-07-31,EDV Proxy,EDV,-0.7282645101822544
2024-08-31,EDV Proxy,EDV,-0.7234386784584897
2024-09-30,EDV Proxy,EDV,-0.719150140051584
2024-10-31,EDV Proxy,EDV,-0.7849732438015644
2024-11-30,EDV Proxy,EDV,-0.8195800255268539
2024-12-31,EDV Proxy,EDV,-0.878583353836063
2025-01-31,EDV Proxy,EDV,-0.9137598660699827
2025-02-28,EDV Proxy,EDV,-0.8227859600242774
2025-03-31,EDV Proxy,EDV,-0.7911458742815883
2025-04-30,EDV Proxy,EDV,-0.8109038688773302
2025-05-31,EDV Proxy,EDV,-0.9193308704294746
2025-06-30,EDV Proxy,EDV,-0.9330346284461418
2025-07-31,EDV Proxy,EDV,-0.9746790096249264
2025-08-31,EDV Proxy,EDV,-1.0071227054284588
2025-09-30,EDV Proxy,EDV,-0.981989162875545
2025-10-31,EDV Proxy,EDV,-0.9841590068405657
2025-11-30,EDV Proxy,EDV,-0.9904659775214582
2025-12-31,EDV Proxy,EDV,-1.0251710395421298
2026-01-31,EDV Proxy,EDV,-1.0518274538045502
2026-02-28,EDV Proxy,EDV,-0.9768464169125103
2026-03-31,EDV Proxy,EDV,-0.9886249128771263
2026-04-30,EDV Proxy,EDV,-1.10775996585892
2026-05-31,EDV Proxy,EDV,-1.151664719059245
2026-06-30,EDV Proxy,EDV,-1.1189006396164378
2026-07-31,EDV Proxy,EDV,-1.1871208726800413
2026-08-31,EDV Proxy,EDV,-1.1965434176478715
2021-11-30,ZROZ Proxy,ZROZ,0.04866562416634346
2021-12-31,ZROZ Proxy,ZROZ,-0.034992197243472245
2022-01-31,ZROZ Proxy,ZROZ,-0.017245717374407832
2022-02-28,ZROZ Proxy,ZROZ,-0.01792146115388138
2022-03-31,ZROZ Proxy,ZROZ,-0.11963135267830483
2022-04-30,ZROZ Proxy,ZROZ,-0.16835271758603654
2022-05-31,ZROZ Proxy,ZROZ,-0.2094892665204583
2022-06-30,ZROZ Proxy,ZROZ,-0.13720478578581885
2022-07-31,ZROZ Proxy,ZROZ,-0.20807322498258707
2022-08-31,ZROZ Proxy,ZROZ,-0.21804371117816423
2022-09-30,ZROZ Proxy,ZROZ,-0.23565485114899964
2022-10-31,ZROZ Proxy,ZROZ,-0.41961132702942994
2022-11-30,ZROZ Proxy,ZROZ,-0.378548010307988
2022-12-31,ZROZ Proxy,ZROZ,-0.33221603743105754
2023-01-31,ZROZ Proxy,ZROZ,-0.31937788913230436
2023-02-28,ZROZ Proxy,ZROZ,-0.35800427095768483
2023-03-31,ZROZ Proxy,ZROZ,-0.33847028835522963
2023-04-30,ZROZ Proxy,ZROZ,-0.35432164371686936
2023-05-31,ZROZ Proxy,ZROZ,-0.404322070360988
2023-06-30,ZROZ Proxy,ZROZ,-0.4548444925964459
2023-07-31,ZROZ Proxy,ZROZ,-0.5258369866118048
2023-08-31,ZROZ Proxy,ZROZ,-0.5623997336028442
2023-09-30,ZROZ Proxy,ZROZ,-0.6405322509310771
2023-10-31,ZROZ Proxy,ZROZ,-0.7101904827555392
2023-11-30,ZROZ Proxy,ZROZ,-0.6443882172404138
2023-12-31,ZROZ Proxy,ZROZ,-0.5299316541671588
2024-01-31,ZROZ Proxy,ZROZ,-0.6264780966648741
2024-02-29,ZROZ Proxy,ZROZ,-0.705613810629011
2024-03-31,ZROZ Proxy,ZROZ,-0.7286559928708508
2024-04-30,ZROZ Proxy,ZROZ,-0.7930781597560084
2024-05-31,ZROZ Proxy,ZROZ,-0.8029559724153081
2024-06-30,ZROZ Proxy,ZROZ,-0.8132006882120932
2024-07-31,ZROZ Proxy,ZROZ,-0.7793596078690102
2024-08-31,ZROZ Proxy,ZROZ,-0.7661679729186923
2024-09-30,ZROZ Proxy,ZROZ,-0.7651132406815253
2024-10-31,ZROZ Proxy,ZROZ,-0.8339238478384234
2024-11-30,ZROZ Proxy,ZROZ,-0.870254913452339
2024-12-31,ZROZ Proxy,ZROZ,-0.9411907876432372
2025-01-31,ZROZ Proxy,ZROZ,-0.9894350454722883
2025-02-28,ZROZ Proxy,ZROZ,-0.8906145053676703
2025-03-31,ZROZ Proxy,ZROZ,-0.8626947041958005
2025-04-30,ZROZ Proxy,ZROZ,-0.8844795504691949
2025-05-31,ZROZ Proxy,ZROZ,-1.0028849511672608
2025-06-30,ZROZ Proxy,ZROZ,-1.0144001684708768
2025-07-31,ZROZ Proxy,ZROZ,-1.0601183020849438
2025-08-31,ZROZ Proxy,ZROZ,-1.1003175947859236
2025-09-30,ZROZ Proxy,ZROZ,-1.0665980059459785
2025-10-31,ZROZ Proxy,ZROZ,-1.067992315354063
2025-11-30,ZROZ Proxy,ZROZ,-1.075518239899073
2025-12-31,ZROZ Proxy,ZROZ,-1.1145394759531475
2026-01-31,ZROZ Proxy,ZROZ,-1.146586872137421
2026-02-28,ZROZ Proxy,ZROZ,-1.064574087617952
2026-03-31,ZROZ Proxy,ZROZ,-1.0793910530753639
2026-04-30,ZROZ Proxy,ZROZ,-1.1993081064976523
2026-05-31,ZROZ Proxy,ZROZ,-1.2450158914819365
2026-06-30,ZROZ Proxy,ZROZ,-1.209031752300209
2026-07-31,ZROZ Proxy,ZROZ,-1.2845761525261556
2026-08-31,ZROZ Proxy,ZROZ,-1.2938741512848275
