date,portfolio,ticker,cumulative_active_contribution
2021-11-30,SPY Candidate,SPY,-0.004403235893982678
2021-12-31,SPY Candidate,SPY,0.021315466381206204
2022-01-31,SPY Candidate,SPY,0.00650792448121873
2022-02-28,SPY Candidate,SPY,-0.011834943256274176
2022-03-31,SPY Candidate,SPY,0.03458716624489509
2022-04-30,SPY Candidate,SPY,0.02331066229614747
2022-05-31,SPY Candidate,SPY,0.02342150083384479
2022-06-30,SPY Candidate,SPY,0.0007090585799422212
2022-07-31,SPY Candidate,SPY,0.05237944276857631
2022-08-31,SPY Candidate,SPY,0.06719986164722061
2022-09-30,SPY Candidate,SPY,0.0678447132734673
2022-10-31,SPY Candidate,SPY,0.14970945289514462
2022-11-30,SPY Candidate,SPY,0.10984407319460533
2022-12-31,SPY Candidate,SPY,0.05653208858771564
2023-01-31,SPY Candidate,SPY,0.035910684360581736
2023-02-28,SPY Candidate,SPY,0.07310070734057404
2023-03-31,SPY Candidate,SPY,0.06440830439261892
2023-04-30,SPY Candidate,SPY,0.08926403002001942
2023-05-31,SPY Candidate,SPY,0.09567755224898065
2023-06-30,SPY Candidate,SPY,0.1598990604009735
2023-07-31,SPY Candidate,SPY,0.15520745854939239
2023-08-31,SPY Candidate,SPY,0.17454981174782744
2023-09-30,SPY Candidate,SPY,0.16414316798267486
2023-10-31,SPY Candidate,SPY,0.16527732533054468
2023-11-30,SPY Candidate,SPY,0.16523385000111362
2023-12-31,SPY Candidate,SPY,0.16240816663848193
2024-01-31,SPY Candidate,SPY,0.19838722147696342
2024-02-29,SPY Candidate,SPY,0.24268160236691286
2024-03-31,SPY Candidate,SPY,0.24502744001074236
2024-04-30,SPY Candidate,SPY,0.22609510791462503
2024-05-31,SPY Candidate,SPY,0.26273028413163174
2024-06-30,SPY Candidate,SPY,0.27723768550080014
2024-07-31,SPY Candidate,SPY,0.24801734111225998
2024-08-31,SPY Candidate,SPY,0.253999943227716
2024-09-30,SPY Candidate,SPY,0.23965440186129888
2024-10-31,SPY Candidate,SPY,0.25767414410468653
2024-11-30,SPY Candidate,SPY,0.3115002502340912
2024-12-31,SPY Candidate,SPY,0.33573388462620013
2025-01-31,SPY Candidate,SPY,0.32502807309306603
2025-02-28,SPY Candidate,SPY,0.3057122560120214
2025-03-31,SPY Candidate,SPY,0.24516183572862565
2025-04-30,SPY Candidate,SPY,0.20938441496137647
2025-05-31,SPY Candidate,SPY,0.2410074918502993
2025-06-30,SPY Candidate,SPY,0.26206693060252617
2025-07-31,SPY Candidate,SPY,0.2907565510445294
2025-08-31,SPY Candidate,SPY,0.2825161663675668
2025-09-30,SPY Candidate,SPY,0.28898614859239324
2025-10-31,SPY Candidate,SPY,0.287287320027903
2025-11-30,SPY Candidate,SPY,0.2999337823407499
2025-12-31,SPY Candidate,SPY,0.2858863890390755
2026-01-31,SPY Candidate,SPY,0.25085762732455646
2026-02-28,SPY Candidate,SPY,0.1895416149997276
2026-03-31,SPY Candidate,SPY,0.24029628484057347
2026-04-30,SPY Candidate,SPY,0.2857385916469559
2026-05-31,SPY Candidate,SPY,0.3061154406588521
2026-06-30,SPY Candidate,SPY,0.34375019075118507
2026-07-31,SPY Candidate,SPY,0.3391491655350241
2026-08-31,SPY Candidate,SPY,0.33267848258008004
