portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
SPY Candidate,10000.0,21127.968605097867,0.1673791889267755,0.1655014819929632,0.14095157021119195,0.42165309958311536,-0.11898879871181456,-0.13167404257974324,0.9017753701949441,1.5118991971919584
benchmark,10000.0,15575.13793366137,0.09600742633807546,0.09667145111432593,0.09704816233191055,0.21437741103579677,-0.1383448581724791,-0.138344858172479,0.6004917777712212,0.8975708669864145
